Timestamp,X,Y,Z
24-Nov-2020 16:39:43.931,0.754731,3.191364,8.776699
24-Nov-2020 16:39:44.032,-0.541274,4.158203,10.16102
24-Nov-2020 16:39:44.133,-0.330513,3.46215,10.665022
24-Nov-2020 16:39:44.233,-0.877176,1.209036,10.218051
24-Nov-2020 16:39:44.334,-0.694256,1.902843,8.263266
24-Nov-2020 16:39:44.435,-0.560435,2.458038,8.310269
24-Nov-2020 16:39:44.535,-0.419577,3.05365,8.615783
24-Nov-2020 16:39:44.636,-0.136516,3.261118,8.722362
24-Nov-2020 16:39:44.737,-0.128433,4.122278,9.224867
24-Nov-2020 16:39:44.837,0.431553,3.620671,12.556788
24-Nov-2020 16:39:44.938,-0.098795,1.323847,10.466984
24-Nov-2020 16:39:45.039,0.256267,3.024012,6.887777
24-Nov-2020 16:39:45.139,-0.773442,1.427581,10.433154
24-Nov-2020 16:39:45.240,0.205074,3.880231,8.023465
24-Nov-2020 16:39:45.341,-0.880619,3.093766,9.683513
24-Nov-2020 16:39:45.441,0.220491,3.673062,8.647068
24-Nov-2020 16:39:45.542,-0.099094,3.794759,9.596544
24-Nov-2020 16:39:45.643,0.434397,2.266437,9.668544
24-Nov-2020 16:39:45.743,-0.440983,3.083288,8.520581
24-Nov-2020 16:39:45.844,-0.183668,1.546434,8.897647
24-Nov-2020 16:39:45.945,0.318388,3.023562,9.016799
24-Nov-2020 16:39:46.045,0.400567,2.523902,8.893755
24-Nov-2020 16:39:46.146,0.334854,3.371888,9.063203
24-Nov-2020 16:39:46.247,1.221161,3.380121,8.638536
24-Nov-2020 16:39:46.347,1.57248,4.791237,9.97361
24-Nov-2020 16:39:46.448,0.42302,2.508334,12.135863
24-Nov-2020 16:39:46.549,1.291215,1.844464,8.418643
24-Nov-2020 16:39:46.649,0.566422,1.979484,8.9683
24-Nov-2020 16:39:46.750,0.516725,2.781216,8.42987
24-Nov-2020 16:39:46.851,0.497116,3.144361,8.619376
24-Nov-2020 16:39:46.951,0.824785,3.443439,8.923693
24-Nov-2020 16:39:47.052,0.900976,4.435426,10.34873
24-Nov-2020 16:39:47.153,0.253573,4.477489,10.577005
24-Nov-2020 16:39:47.253,0.210163,2.737058,9.788894
24-Nov-2020 16:39:47.354,0.425864,2.456841,8.681197
24-Nov-2020 16:39:47.455,1.188678,2.676734,8.796009
24-Nov-2020 16:39:47.555,1.369203,2.905458,9.251811
24-Nov-2020 16:39:47.656,1.769919,3.726351,8.648715
24-Nov-2020 16:39:47.757,1.26936,4.198769,8.897647
24-Nov-2020 16:39:47.857,0.974474,4.764742,8.799901
24-Nov-2020 16:39:47.958,1.694925,3.754043,9.482331
24-Nov-2020 16:39:48.059,2.09654,3.372936,10.880723
24-Nov-2020 16:39:48.159,1.674867,3.598816,8.14636
24-Nov-2020 16:39:48.260,1.39435,4.522396,7.665709
24-Nov-2020 16:39:48.361,1.522783,3.454067,8.863518
24-Nov-2020 16:39:48.461,0.795296,4.047583,8.391101
24-Nov-2020 16:39:48.562,0.373773,4.142935,9.498797
24-Nov-2020 16:39:48.663,0.16346,4.306994,9.247919
24-Nov-2020 16:39:48.763,0.885708,4.481231,8.633746
24-Nov-2020 16:39:48.864,0.703238,4.818929,9.378747
24-Nov-2020 16:39:48.965,0.729583,4.551735,8.550818
24-Nov-2020 16:39:49.065,-0.248034,4.24158,8.720416
24-Nov-2020 16:39:49.166,-0.341141,3.803291,8.735983
24-Nov-2020 16:39:49.267,-0.410746,4.696334,8.301587
